,ship_to_name,ship_to_name_Kfold_Target_Enc
4358,RDM MAGNA BETON INDONESIA,808.0
4366,TOP PONDASI INDONESIA PT.,838.3333333333334
4368,PRY TOLL SERPONG BALARAJA,786.0
4372,PT Tjakrindo Mas Tol Bengkulu,1150.578847252578
4374,PBR INTI BETON /PRY BOGOWONTO,933.75
4381,PRY LINTAS BATAS NATUNA ADHI KARYA,517.5
4384,PRY MRT JAKARTA / NITTOC CONSTRUCTI,804.3247620316537
4385,RDM FRESH BETON INDONESIA PL MERUYA,253.33333333333334
4393,PT Sungai Bahar Pasifik Utama,1251.0918803453756
4395,PBR ADHI PERSADA BETON/SUBANG,881.5
4396,ARJAYA PLANT KARAWANG,717.2298491583123
4399,BETON ELEMEN PERSADA PT.,816.25
4400,BONNA INDONESIA PT.,1277.9411764705883
4402,CIPTA MORTAR UTAMA (CIBITUNG),462.0
4407,PT ROYALBOARD BANGUNINTI UTAMA (DS),801.8181818181819
4413,NEVAL INDONESIA PT.,960.0
4416,JAYA BETON INDONESIA - PLANT SADANG,802.5
4419,RDM JONGGOL KARYA SEMESTA,885.9814470055012
4422,RDM MY MIX (PADALARANG),829.7622285451274
4425,PRY BATCHING PLANT PATIMBAN PORT,564.6666666666666
4427,PT FRESH BETON INDONESIA (SKBM),795.0
4429,RDM SAC NUSANTARA,850.0
4431,SO GRAHA PERDANA PT.,890.975576551311
4445,WBP PLANT CIBUBUR,790.0
4458,PRY APB TOL JOGLO BP NGARU ARU,836.0
4461,RDM ARMADA HADA GRAHA,858.4437269095057
4462,RDM ARYA BETON,871.8181818072727
4465,RDM BETON BUDI MULYA,883.3333333333334
4474,RDM HEKSA MANDIRI BETON,893.3333329668326
4476,RDM INTIMIX MITRA PERKASA,875.999999996
4480,RDM KARYA ADI KENCANA GRP SELO K,780.0
4488,RDM NURCAHYA JAYA LESTARI BETON,871.4285714
4489,RDM RAHMAH JAYA MANDIRI,880.0
4490,NUSA SINARINDO KONSTRUKSI PT.,1150.578847252578
4494,PIRAMIDA  PABRIK GENTENG(MGL),935.0
4497,RDM RADIK JAYA BETON / RJB,809.0
4502,RDM SCG PLANT SEMARANG,825.6428571428571
4503,"RDM SEMAR BETON PERKASA, PT",894.7058823529412
4508,RDM SUTIKNO TIRTA KENCANA,894.061802954184
4518,ABI MANUNGGAL PLANT CITRALAND,864.6153615384616
4523,PBR BANYUWANGI INDO RAYA PT,818.5714285714286
4532,RDM CIA MIX / PRY PASAR BESAR NGAWI,830.0
4533,CORIN MULIA GEMILANG PT.,855.0
4537,LISA CONCRETE INDONESIA PT.,1095.7142857142858
4538,RDM DUA PUTRI KEDATON PT,868.5244999963334
4547,"FOCON INDONESIA, PT",795.8823529411765
4552,RDM GORGA MARGA MANDIRI,860.2187746604208
4572,PBR MERCU GRAHA GEMPOL PERMAI PT,947.8571428571429
4573,MITRA ANUGERAH SEJAHTERA ABADI PT.,875.0
4580,PBR DUTA BETON GROUP,938.75
4586,PESONA ARNOS BETON PT.,917.7499999999999
4587,RDM PIRANTI UTOMO MAKMUR,885.4545454545455
4589,PBR HAVANA TEGUH PERTIWI,824.0
4603,PBR SINAR ABADI CITRA SARANA PT,890.6119024974086
4604,RDM SINAR BALI - SITUBONDO,873.3333333333334
4605,"SPEED MIX, PT",836.1538460938907
4606,RDM SUGIH WARAS JAYA/PRY BEND. JATI,808.5723749972187
4608,RDM SUMBER KALI BETON,872.6666666666666
4623,PBR WANGI JAYA,960.0
4627,CITRA MANDIRI REKAYASA PT.,1017.8571428571425
4631,CITICON BANJARMASIN,936.6666666666666
4633,PT. CONCRETE KARYA UTAMA,970.0
4635,PT. SINAR NUSANTARA INDUSTRIES,1150.578847252578
4636,RDM BRM PRY RDMP PERTAMINA,1021.5384615384615
4637,RDM CITRA MASA MULIA,1150.578847252578
4645,RDM SAGO PRIMA PRATAMA,1150.578847252578
4649,PT Wika Beton PBB Lampung Tegineneng,1017.5
4661,PT BETON INDO PERKASA,937.8133333333335
4675,PBR / BP I WITON KAMPAR (MP),1203.4
4677,KARYA CELCON PT.,935.7692307692307
4684,CHARLY ALFA TIMUR,968.4615384615385
4686,HARFIAH GRAHA PERKASA,968.5714285714286
4691,BETON PERKASA CEMERLANG,986.6666666666666
4695,BOSOWA BETON INDONESIA,1150.578847252578
4700,Witon Kima Precast,792.5136363636364
4704,RUNGGU PRIMA JAYA,1176.87470112456
4731,GAPEKSINDO JAYA BERSAMA PT.,0.0
4732,Pryk Tol Binjai HK,241.5
4733,Pryk Tol Tb Tinggi HK,361.5
4747,Proyek Tol Indrapura Kisaran PO 5B,1320.0
4748,Wijaya Karya Beton Tbk.PT PPB Sumut,679.016129032258
4761,"RDM HARAPAN JAYA BETON, PT",1032.5
4762,RDM KRESNA JAYA PERKASA,1052.142857142857
4764,RDM SCG / OPC  / SCG JAYA READYMIX,1059.6153846153845
4767,AM BLOC - PLANT TANGERANG,629.0
4770,RDM CHINA BETON/PRY PABRIK OPPO TAN,750.0
4776,RDM FARIKA BETON PL DADAP,790.0
4781,MIRANILA ABADI PT,827.5
4782,"MONIER, PT",798.125
4784,RDM POWER BETON,746.6666666666666
4795,PT Jaya Beton Persada Pryk Tol Beng,1150.0
4797,PRY TETRAPOT BOGOWONTO / KSO ADP-WI,896.5217391304348
4803,PBR PAVING ABC SLEMAN,897.3333333333334
4807,RDM FARIKA BETON PL CAKUNG,592.5
4808,MAHRI BETON - PLANT JAKARTA,821.25
4817,PT Gunungsari Kawimas,1257.6315789473683
4820,PBR ANICON PRECAST,967.2727272727273
4821,APB PABRIK BARAT PURWAKARTA,840.0
4825,BANGUN GUMELAR JAYA PT,1150.578847252578
4831,CISANGKAN PT. PLANT PURWAKARTA,789.0909090909091
4836,PT. DJABESMEN (DS),820.0
4847,JM MUTU UTAMA PT.( PU NAROGONG),1150.578847252578
4854,PT FRESH BETON INDONESIA (CNJR),795.0
4855,RDM FRESH BETON INDONESIA PL SENTUL,785.0
4856,PT RAHARJO PERKASA MULTIKARYA,810.0
4859,PRY BEND. LEUWIKERIS/USI-WBP-ADHI,807.5
4863,PBR WBP PLANT EX PCI SUBANG,943.125
4868,WBP PLANT MEKARWANGI,790.0
4882,PBR ALAM DAYA SAKTI,881.0
4883,PBR ANEKA BANGUNAN SARANA GROUP,893.3333374508628
4886,"ARMADA HADA GRAHA, PT (READYMI",854.6153846153846
4902,HGMS ASLI ABADI/PRY PRES. JLN KUDU-,840.0
4906,RDM JKB / PRY SUNGAI BOGOWONTO,889.6153846153846
4914,"RDM NEW CAKTI, PT",879.9999999812501
4915,RDM NINGSRI PL SAYUNG / NINGSRI,891.4285714285714
4925,PUTRA MANDIRI BETON,894.7619047619046
4931,RDM SELO KENCONO PUTRA PERSADA,900.0
4933,PBR SUPERIOR PRIMA SUKSES/SRAGEN,836.6666666666666
4940,PRY WADUK PIDEKSO WONOGIRI/SBR,883.3333333333334
4942,PRY WASKITA PL GRINGSING,790.0
4946,ADAMIX MORTAR INDONESIA PT,895.0
4950,PRY APB PABRIK TIMUR MOJOKERTO,836.0
4963,CITICON NUSANTARA INDUSTRIES,802.2380952380953
4986,PBR INDOSTAR BUILDING MATERIAL,897.6666666666666
4989,"JAYA BETON INDONESIA, PT",684.2857142857143
5009,PBR AA SEJAHTERA,770.625
5030,RDM SELOMIX PT,880.0
5035,RDM SUGIH WARAS JAYA,842.4999969654409
5051,PBR WIJAYA BETON,810.0
5057,PRY WIKA KIJING,772.5
5063,RDM BERLIAN ALAM REJEKI,1110.909090909091
5064,RDM KIE BP BONTANG,1203.3333333333333
5067,Merge Jati Pry Kutai Timur,1140.13874614594
5069,PT. Prasetya Mulia Indo Jaya,1039.5
5071,PT KARYA USAHA MANDIRI,1150.578847252578
5073,VUB BP BONTANG,1161.6666666666667
5076,Bima Sakti Bakti Persada,940.0
5077,Pryk Bendungan Way Rarem,1100.0
5086,VARIA USAHA BETON (RMC) NTB,990.0
5087,PROYEK BENDUNGAN SIKKA,1150.578847252578
5096,RDM FARIKA R. P. / PERAWANG,0.0
5113,REMICON WIDYAPRIMA PT.,797.1666666666666
5119,Huady Nickel Alloy,0.0
5128,PT. Ridwan Jaya Lestari,1042.0
5132,VARIA USAHA BETON (RMC),980.8333333333334
5133,WACON,980.0
5135,PT. APHASKO UTAMA JAYA,970.0
5139,PT. SELARAS MANDIRI SEJAHTERA,1177.4347586102945
5143,PT. PRIMA DWI UTAMA,1167.142857142857
5162,PT SCG RDM Plant Indralaya,1200.0
5164,Pryk Asahan 3 Simitzu KSO Adhi Kary,1363.0545454545454
5169,Pry Tol TbTinggi Seber HKA Indrapur,877.3
5179,PT SUKSES BETON BP TANDEM,1158.5
5191,RDM ADI JAYA BETON / PRY TUKAD UNDA,1042.5
5193,RDM BALE DHANA,1044.2857142857142
5203,CKS PRECAST - PLANT PARUNG PANJANG,842.5173707188096
5204,CIPTA BETON (PANDEGLANG),790.0
5206,DEWA BETON ( LEGOK ),792.2222222222222
5214,PRY PALMAS PROJECT ENGINEER,942.5
5220,PBR WBP BOJONEGARA,655.3125
5224,Pry HKI JO CPA Toll Bengkulu,1093.6
5235,BANTALA SURYA CAKRA PT.,917.657142857143
5239,RDM AGUNG BETON,807.5071600865424
5240,FORTUNA ANEKA SARANA TRIGUNA,1975.0
5243,RDM SURYA BETON UTAMA,750.0
5244,WBP PLANT CAKUNG,790.0
5252,ACON,720.0
5254,ANTAM PT. TBK,917.5
5263,PRY BENDUNGAN CIAWI/BRANTAS,395.0
5272,FICAMP INDO SENTOSA JAYA PT.,784.2857142857143
5273,RDM GRP BEKASI / PRY APBD PEMDA BEK,771.9176055767205
5274,HUTAMA KARYA/PRY BEND. LEUWIKERIS,840.0
5276,PRY IRIGASI RENTANG / HUTAMA KARYA,810.0
5279,HUTAMA PRIMA/PRY BEND. LEUWIKERIS,811.25
5285,BUMI JAYA SAMPURNA PT.,802.3076923076923
5290,RDM PURI AMERTA SEJAHTERA,810.0
5293,SCG PIPE AND PRECAST INDONESIA PT,1171.111111111111
5295,TIARA MULYA SEJAHTERA PLANT 2,850.0
5304,WBP / PRY BEND. LEUWIKERIS,816.6666666666666
5305,WBP PLANT BABELAN,474.0
5306,WBP PLANT CCTW,700.0
5308,WBP PLANT JAPEKSEL 2,665.0
5325,PBR ALAM DAYA SAKTI PT,865.0
5336,"RDM BETON BUDI MULYA, PT",881.5384621147502
5337,RDM BINTANG BUMI PERKASA,879.9999999939998
5357,RDM KARYA ALAM ABADI,821.1111111111111
5362,RDM LARISSA READYMIX,870.7132497113047
5373,PBR DUA SEMBILAN,868.8888888888889
5388,"RDM SINAR UTAMA KARYA, PT GRUP",896.6666666533333
5400,PRY WASKITA BETON PRECAST PL GENUK,860.0
5410,ARTA BETON PERKASA PT,1150.578847252578
5421,PBR CORIN MULIA GEMILANG,833.7857142857143
5423,PBR CV DEWA DEWA,888.8888888888889
5427,DUTA BANGSA READYMIX,902.142857161608
5429,DUTA PAVING MANDIRI CV.,833.5714285714286
5445,PBR JAYA MULYA CV,949.2307692307693
5446,PBR JAYABRIX INDONESIA/JAYABRIX,849.2857142857143
5447,RDM KALI SURUH KARSA MANDIRI,878.5714285714286
5451,PRY KWSG - KELMAN TUBAN,926.6666666666666
5452,PBR LANTAI MAS UD,928.75
5464,PBR HUSEIN MUHDAR PUTRA,880.7692307692307
5468,"PERUSAHAAN TEGEL & BETON ""ACC""",936.0
5471,PBR PRIMACON,955.625
5478,"PBR SANTOSO GEMABAHAGIA, PT",835.5555555555555
5479,SARI BUMI CONBLOCK CV,929.2307692307693
5480,RDM SATWIGA MUSTIKA NAGA,896.25
5483,SCG READYMIX SURABAYA,834.0909090909091
5490,SUPERIOR PRIMA SUKSES PT.,802.8125
5498,"RDM TRIPLES, PT/TRIPLES",890.0
5504,PRY WBP TOL PASPRO PL MUNENG,643.5
5505,RDM WASKITA BETON PRECAST PLNT PRMB,809.1666666666666
5509,DUA AGUNG PT (READYMIX),961.8345848920756
5510,"RDM DUTA INDO LESTARI, PT",1070.7142857142858
5515,RDM AJB PRY RDMP PERTAMINA,1088.888888888889
5524,PT. PP URBAN,2028.95
5540,PRY PELABUHAN LABUAN BAJO,1380.0
5541,CV. BINTANG MAS,1315.0
5543,PT. BIRI INDAH MANDIRI,1300.0
5557,PT Hasama Sakti,1310.0
5574,PT. KARYA UTAMA BETON,955.3333333333334
5581,RDM Garton BP Makassar,965.0
5596,PT. PRIMA KARYA MANUNGGAL RMC,852.7272727272727
5650,Bintang Mandiri,1010.0
5653,"SOKI RANA LABA, PT",311.2359
5666,CHINA HARBOUR INDONESIA PT.,1242.857142857143
5672,ZEROWEIS BATAVIA MARKETING PT.,788.5
5673,"PRY LIGNO SPECIALTY CHEMICALS, PT",896.0
5680,SUMBER BATU / SUMBER MIX PT.,800.6617310065222
5687,RDM BEJO LUMINTU,1150.578847252578
5688,"PBR DIAMOND BARU, PT",632.4666666666667
5693,RDM SELO PROGO SAKTI,906.6666666666666
5711,MASTER BUILDERS SOLUTIONS INDONESIA,892.3076923076923
5712,RDM BERDUA MULTI NIAGA,843.3333333333334
5729,PBR JAYA BETON INDONESIA,740.5555555555555
5744,RDM SAGA JAYA BETON PL CIBATU,800.0
5749,PERUMNAS DRAMAGA/TRIDDERICK BUA,820.0
5761,PRY WASKITA/CIBITUNG CIMANGGIS PL S,1150.578847252578
5783,RDM BANYU PUTIH JAYA INDAH,837.5
5784,RDM BENGAWAN READYMIX PT,859.9999991249373
5785,RDM BBM BETON,850.5000004682346
5823,RATNA PT. (PLANT GIRIWOYO),970.0
5836,RDM SJB/ PRY PABRIK HANJIM,1150.578847252578
5865,"CITRA, PABRIK GENTENG",936.875
5872,"DUTA BANGSA, CV",580.3571428571429
5875,RDM DWI MULYO LESTARI,888.0
5886,RDM HARAPAN BARUSEJAHTERA PLASTIX M,871.4052307671537
5889,PBR INTIDI BETON JATIM,850.0
5945,RDM TRIJAYA CIPTA MAKMUR PL LAMONGA,0.0
5948,RDM TUGU BETON SEMESTA ABADI - TUBA,829.9999969718992
5960,PROYEK WHW,1045.0
5978,PT INDOKARYA STEEL,1150.0
5992,PT. Utama Beton Pry Bendungan Menin,900.0
5994,BENDUNGAN MANIKIN - WIKA,1150.578847252578
6036,PETROWELL ENERGY PT.,1150.578847252578
6044,CV. TRMIX SULUT SEJATI,1260.0
6064,PT Mortar Nasional,1150.578847252578
6133,RDM INTI BETON,483.0
6275,ALAM MAHA TEDUH SURABAYA,852.5
6341,PBR PAVING PRIMA,920.0
6347,PROYEK PLTU PACITAN,1705.0
6364,SUMBER BETON UTAMA PT,910.0
6370,TONGGAK AMPUH,916.25
6384,"RDM BINTANG PRATAMA MIX, PT",1078.3333333333333
6428,PT Armada Jaya Mitra,1150.578847252578
6439,RDM ARMADA MIX,980.0
6444,RDM CIKAL MAS SEMESTA,990.0
6454,PT. CIPTA AGAR UTAMA,1057.2727272727273
6467,PT. BATU LICIN BETON ASPALT,1299.1666666666667
6471,PT.AROIN CONCRETE PERSADA,1196.6666666666667
6478,PT Andhika Bangun Perkasa,1219.5
6500,Proyek Tol Indrapura Kisaran PO 5A,1150.578847252578
6528,BANGUN BANTALA INDONESIA,0.0
6530,PRY WHW/CHINA HARBOUR INDONESIA PT.,1150.578847252578
6552,PT Roda Teknindo,1008.8888888888889
6571,Pryk PLTA Merangin,1200.0
6580,BAKER HUGHES WH NAROGONG,1950.0
6607,FRESH BETON INDONESIA PT.PLANT 2,795.0
6653,RDM FAJAR BETON MITRA LESTARI,895.7142857142857
6656,RDM PANCA KARYA SENTOSA,910.0
6658,INTICON PLANT BOGOWONTO,921.9545454545455
6676,PP PRESISI / PRY KIW BATANG,1150.578847252578
6683,RDM SAMUDRA BETON PERKASA,897.5
6690,RDM SURYA  KARYA SETIABUDI PL PURBA,882.77777778475
6721,PBR CORIN MULIA GEMILANG,830.8125
6723,DJABES TUNAS UTAMA PT.,559.0909090909091
6725,DUTA BANGSA CV.,832.6923076923077
6726,DUTA BANGSA MANDIRI PT.(READYMIX),795.0
6727,DUTA BANGSA READYMIX,900.0000000218761
6728,"DUTA BANGSA, CV",556.9230769230769
6729,DUTA PAVING MANDIRI CV.,830.7692307692307
6730,RDM DUTA BANGSA MANDIRI,838.0769230769231
6734,"FOCON INDONESIA, PT",792.6666666666666
6735,"PBR FOCON INTERLITE, PT",840.0
6736,PBR PRIMA VOS LIGHT BLOCK,697.1052631578947
6738,PBR GENTENG MENARA,934.4444444444445
6739,RDM GORGA MARGA MANDIRI,858.4204814477317
6740,PBR GRC BOARD JOMBANG,855.9090909090909
6741,"HUME SAKTI INDONESIA, PT",855.5555555555555
6742,PBR INDOBANGUN MAKMUR UTAMA,910.7692307692307
6743,PBR INDOSTAR BUILDING MATERIAL,899.6666666666666
6744,PBR IVAN PUTRA CONBLOCK,1150.578847252578
6745,JAVAMIX CV.,920.8333333333334
6746,PBR JAYA BETON INDONESIA,923.8888888888889
6747,PBR JAYA ETIKA BETON,898.1578947368421
6748,PBR JAYA MULYA CV,949.375
6749,PBR JAYABRIX INDONESIA/JAYABRIX,855.0
6750,"TRI PERKASA, PT",896.6666666666666
6751,PBR KARANG MAKMUR ETERNIT,858.5714285714286
6754,"PBR KUMALA KIRANA INDUSTRI, PT",875.7142857142857
6755,PBR LANTAI MAS UD,930.5
6756,PBR LITE CON / PT PETRA (OPC+) / PP,870.7142857142857
6757,PBR DJENGGOLO / MAHIR BETON,786.5254039811315
6758,RDM MODERNA TEHNIK PERKASA PT,905.5867492124396
6759,MULTIBETON KARYA MANDIRI PT,866.5555555555555
6762,PAVING FARD,932.9166666666666
6764,DELTAMAS PRIMA SENTOSA  PT,899.3478260869565
6765,PBR HUSEIN MUHDAR PUTRA,878.4615384615385
6769,PBR PERSADA JAYA CV,898.8888888888889
6770,"PERUSAHAAN TEGEL & BETON ""ACC""",933.3333333333334
6771,RDM PESONA ARNOS BETON,862.973602484472
6772,PRY BATCHING PLANT KEDIRI,874.5
6773,PBR PRIMACON,956.4285714285714
6776,PBR TIMUR PUTRA SENTOSA PT,895.3571428571429
6777,"PUTRA PRIMA SENTOSA, PT",893.5
6778,"RAJA KARYA, UD",856.523076923077
6780,RDM RESTU ANAK JAYA ABADI BETON/PLA,860.0000008300765
6781,RDM RESTU ANAK JAYA ABADI BETON/PRY,832.4
6782,SARI BUMI CONBLOCK CV,930.9090909090909
6783,SCG READYMIX SURABAYA,836.1111111111111
6784,SEMAR BETON PERKASA PT.,863.3329666666667
6785,SHICA JAYA SENTOSA PT.,898.125
6788,"SIRKAH PURBANTARA UTAMA, PT",874.8333328736784
6790,RDM SUGIH WARAS JAYA/PRY BEND. JATI,579.6447499944375
6792,RDM SUMBER KALI BETON,872.8571428571429
6793,SUPERIOR PRIMA SUKSES PT.,811.25
6796,"TJAKRINDO MAS, PT",781.0714285714286
6797,TONGGAK AMPUH,925.0
6798,RDM TRIJAYA ADYMIX PLANT NGORO,891.9230769230769
6800,PBR TRIPILAR BETONMAS,852.5
6801,"KADIRI SARANA BHAKTI, PT",892.1428571428571
6802,RDM TUGU BETON SEMESTA ABADI - TUBA,829.9999970930232
6803,PBR TUREN INDAH UD,868.5714285714286
6804,RDM UNGGUL JAYA BETON,861.0717751896947
6805,PBR UZINDO PT,852.5
6806,"WAHANA CIPTA CONCRETINDO, PT",915.4545454545455
6807,RDM WASKITA BETON PRECAST PLNT PRMB,872.1428571428571
6808,"WIJAYA KARYA BETON, PT",872.8570322762849
6809,BINTANG PRATAMA MIX PT.,1101.1666666666667
6810,DUA AGUNG PT (READYMIX),953.0271814056315
6811,"RDM DUTA INDO LESTARI, PT",1083.4615384615386
6813,PRY PEMBANGUNAN TERMINAL KIJING MEM,1065.0
6814,CITICON BANJARMASIN,940.0
6815,RDM PBA READYMIX BP BANJAR,928.5714285714286
6817,BANJARMASIN,1038.076923076923
6818,RDM AJB PRY RDMP PERTAMINA,1090.0
6819,RDM BRM PRY RDMP PERTAMINA,1030.0
6820,PT. BRANTAS ABIPRAYA,1616.4
6822,RDM INDEXIM COALINDO,1103.125
6823,RDM KIE BP BONTANG,1199.75
6824,RDM Kutai Readymix BP Balikpapan,1120.0
6825,PT. PP URBAN,1079.925
6827,BALIKPAPAN,1150.578847252578
6828,RDM Triton Mix BP Penajam Paser Uta,1240.0
6829,WASKITA PROYEK TOWER PLN,1202.857142857142
6830,CV. Arum Abadi (ARDI),694.2307692307693
6832,Pryk Bend Way Sekampung - PPP / PSN,940.0
6833,TB SMS,986.0
6835,PT Wika Beton/PPB Lampung Selatan,849.4549999999999
6836,Proyek Wika Beton PPWB Tegineneng,869.1083783783785
6839,VARIA USAHA BETON (RMC) NTB 2,1150.578847252578
6840,KSPN PANTAI MARINA - WIKA,1150.578847252578
6842,PT BETON INDO PERKASA,948.3076923076925
6843,PT. Betonindo Perkasa,1204.1269841269864
6847,BP MBM Batu Basurek,981.875
6849,PT Mitra Sukses Wijaya Beton,1084.0740740740741
6851,SALSABILA RIZKI PRATAMA (PU DUMAI),2244.5
6852,PBR / BP I WITON KAMPAR (BP),1206.0
6855,PT Bandar Abadi,950.0
6856,Indo Tirta Suaka,970.0
6857,KARYA CELCON PT.,937.5
6858,PT. Remicon Widya Prima,533.6538461538462
6859,SINAR ALAMINDO PRATAMA PT.,1002.8571428571429
6860,Proyek PT Wika-Citra Lautan Teduh,669.0204081632655
6861,PROYEK JALUR KA LINTAS MAKASSAR,903.7142857142857
6863,BUMI SARANA BETON,958.4
6864,CHARLY ALFA TIMUR,969.1666666666666
6866,HARFIAH GRAHA PERKASA,972.0
6868,PT. KARYA UTAMA BETON,956.6666666666666
6871,PROYEK BENDUNGAN KARALLOE,1105.5555555555557
6872,CV. SUMBER GALIAN (RMC),966.1538461538462
6873,PRY NEW PORT MAKASSAR,834.2307692307693
6875,RDM Garton BP Makassar,965.4545454545455
6876,PT. CIPTA AGAR UTAMA,1061.4285714285713
6879,VARIA USAHA BETON (RMC),1000.0
6880,Witon Kima Precast,794.2823529411766
6881,PT. Konstruksi Mega Beton,1170.0
6886,RUNGGU PRIMA JAYA,1179.6537583367485
6887,PROYEK SMELTER,1043.8461538461538
6888,PT. BUMI SARANA BETON,687.8947368421053
6889,PROYEK BENDUNGAN LADONGI,1065.8056117725116
6890,PROYEK JALAN KENDARI-TORONIPA,1375.0
6891,PT. BATU LICIN BETON ASPALT,1298.75
6894,PROYEK TOLL MANADO-BITUNG,1249.8
6895,PT.AROIN CONCRETE PERSADA,1193.3333333333333
6896,PT.SAMAEROT TRI PUTRA,1028.5714285714287
6899,PT Kunango Jantan Padang Pariaman,1037.8823529411766
6901,PT Perkasa Beton,1053.7073828419016
6903,PT Andhika Bangun Perkasa,1264.75
6905,PT. STATIKA MITRA SARANA,1014.2
6906,Star Indonesia Readymix,1010.0
6907,PT TIARA TELUK JAYA,908.7166376930163
6908,BP TLB Kota Padang,1051.976347207275
6911,PLTP Geothermal Rekin Rantau Dedap,1150.578847252578
6912,RDM SCG PLANT INDRALAYA,0.0
6913,"ABADI BETON PERKASA, PT",1233.03125
6918,Pryk Tol Binjai HK,560.5555555555555
6919,Pryk Tol Tb Tinggi HK,624.5
6920,EMA PT Karunia Beton Lestari,1241.4166666666667
6921,KREASIBETON ASAHAN III,1293.5714285714287
6922,PT. Medan Beton Teguh P SBA,1256.857142857143
6923,PANGERAN BETON,1248.8
6924,PT. Pangeran Beton Nusntra-SBA,1164.0833333333333
6925,Pryk Bend Lau Simeme PP / PSN,1135.5555555555557
6927,PT SUKSES BETON,1188.3333333333333
6930,Pryk WBP Tol Tebing Tinggi SBO HKA,1156.857142857143
6931,Wijaya Karya Beton Tbk.PT PPB Sumut,861.0681818181819
6932,"ABAD JAYA ABADI SENTOSA, LSW",909.3692307692307
6935,Proyek Jalan Tol BP Seulawah,1375.6666666666667
6936,Bintang Mandiri,1011.6666666666666
6937,Bohana Jaya Nusantara Aceh Utara,786.0
6938,PLTA Peuasangan PT KNS Hyundai E&C,1510.0
6939,PT Wajib Usaha Mix,1034.6153846153845
6940,RDM ADI JAYA BETON PLANT SINGARAJA,1031.7857142857142
6942,RDM BALI BETON MANDIRI,1036.461189399783
6943,"RDM HARAPAN JAYA BETON, PT",1033.6666666666667
6944,RDM KRESNA JAYA PERKASA,1054.1666666666667
6945,RDM SCG / OPC  / SCG JAYA READYMIX,1065.0
6946,RDM SINAR BALI BINAKARYA,1048.2608695652175
6948,ADHI CIPTA INDAH PT. (SHERACON),778.8461538461538
6949,AM BLOC - PLANT TANGERANG,601.9230769230769
6950,BAKRIE (CURAH T.I),800.0
6951,BINTANG BETON INDONESIA PT,773.0
6952,CHINA HARBOUR INDONESIA PT.,1250.0
6953,"CIPTA MORTAR UTAMA,PT-PLANT CIKANDE",641.7025225089727
6955,DAYA CIPTA ANEKA REKSA PT(BITUNG),786.7672793459818
6958,"JAYA BETON INDONESIA,PT",804.0
6959,"KREASI BETON NUSA PERSADA, PT",806.6666666666666
6961,MAHRI BETON - PLANT TANGERANG,822.2727272727273
6962,MIRANILA ABADI PT,829.3333333333334
6964,PANTONEPILE KWARTATAMA.PT (TGR),708.317275894956
6965,RDM POWER BETON,750.0
6966,PRY BATCHING PLANT STADION BANTEN/P,830.6
6967,SAVIRCON MANDIRI INTERNUSA(STDU),691.13282247765
6968,TOP PONDASI INDONESIA PT.,838.0
6969,PBR WBP BOJONEGARA,574.5
6970,RDM Agung Beton P U Tol Bengkulu,940.9090909090909
6972,Proyek Tol Bengkulu Hakaaston,1068.3508141299142
6974,"RDM ANEKA DHARMA PERSADA, PT",851.0344827586207
6975,BEJO LUMINTU MINULYO PT.,866.25
6976,"PBR DIAMOND BARU, PT",668.0535714285714
6977,RDM JOMBOR PERMAI INDAH,886.6666666666666
6978,RDM KSB KULONPROGO,902.0
6981,SELO PROGO SAKTI PT.,900.0
6982,PBR VENTURI TANI MANDIRI,901.8604135704403
6983,RDM SURYA KARYA SETIABUDI,871.9999996687862
6985,PRY LINTAS BATAS NATUNA ADHI KARYA,304.0
6986,RDM FARIKA BETON PL CAKUNG,526.6666666666666
6987,RDM KBN/PRY KAWASAN INDUSTRI MARUND,718.75
6988,PRY MRT JAKARTA / NITTOC CONSTRUCTI,804.9425851790328
6989,RDM FRESH BETON INDONESIA PL MERUYA,190.0
6990,TORSINA REDIKON PT. (PULOGADUNG),765.0
6993,PT Atlas Citra Gemilang,874.6428571428571
6995,Proyek PLTA Kerinci 150 MV,1250.9855263751504
6999,PT Sungai Bahar Pasifik Utama,1258.1318543590044
7001,PRY GEDUNG UPI BANDUNG / ADHI KARYA,950.0
7002,PBR ANICON PRECAST,971.4285714285714
7003,ANUGERAH MORTAR ABADI PT.,799.2857142857143
7005,ARTHA MULIA BETON PT.,801.5384615384615
7007,MASTER BUILDERS SOLUTIONS INDONESIA,891.6666666666666
7008,RDM BERDUA MULTI NIAGA,842.7272727272727
7009,BETON ELEMEN PERSADA PT.,817.1428571428571
7010,BOGOR PERSADA INDONESIA PT.,871.25
7011,ABIPRAYA BETON PL SUBANG,1400.0
7013,CATUR PUTRA MAPAN PT.,790.6687423005851
7014,CISANGKAN PT. PLANT PURWAKARTA,788.0
7015,DEMIX SARANA INDUSTRI INDONESIA PT.,835.0
7016,PT ROYALBOARD BANGUNINTI UTAMA (DS),804.0
7017,DRYMIX INDONESIA/DASA NIAGA,1150.578847252578
7018,DUTA SARANA.PT ( I ),1042.4242424242425
7020,FAUZAN PUTRA PERKASA,853.3333333333334
7021,FOSROC INDONESIA.PT,863.3333333333334
7022,HUTAMA KARYA PL TANJUNGSARI,810.0
7023,HUTAMA KARYA/PRY IRIGASI RENTANG,810.0
7025,PRY PLTA JATIGEDE / HUTAMA KARYA,820.3846153846154
7026,HARTA BETON READYMIX,826.6666666666666
